dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,Age,linear_shap_approximation,3.2,2.588435821108957,0.9311359670531165,5.468864032946884,5,-0.21225870684500192,0.3035483377300496,-0.4783305561526123,0.05381314246260843,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,linear_shap_approximation,3.2,1.3038404810405297,2.0571334286103213,4.3428665713896795,5,-0.21810948336097039,0.32282256124149816,-0.5010759344707493,0.06485696774880848,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.2,0.8366600265340756,2.466635152192308,3.9333648478076926,5,-0.001928381445865135,0.2965506747845157,-0.26186650874177625,0.25800974585004594,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.0067778781711290035,0.31444689014296384,-0.2824027298669747,0.26884697352471665,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.0067778781711290035,0.31444689014296384,-0.2824027298669747,0.26884697352471665,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.006705446072907306,0.3143518363569066,-0.282246979451713,0.2688360873058984,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.006705446072907306,0.3143518363569066,-0.282246979451713,0.2688360873058984,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.014084620802669501,0.3059481532714181,-0.28226000117839234,0.2540907595730534,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.014084620802669501,0.3059481532714181,-0.28226000117839234,0.2540907595730534,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.013947952765426786,0.3057246649741481,-0.2819274370114,0.25403153148054647,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.013947952765426786,0.3057246649741481,-0.2819274370114,0.25403153148054647,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,Age,linear_shap_approximation,3.4,2.0736441353327724,1.582370774882842,5.217629225117157,5,-0.2043579904480474,0.3198094848317365,-0.484683363637764,0.07596738274166923,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,Age,linear_shap_approximation,3.4,2.0736441353327724,1.582370774882842,5.217629225117157,5,-0.2043579904480474,0.3198094848317365,-0.484683363637764,0.07596738274166923,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,Age,linear_shap_approximation,3.4,2.0736441353327724,1.582370774882842,5.217629225117157,5,-0.20389942552034418,0.31894301675127684,-0.48346530595099013,0.07566645491030177,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,Age,linear_shap_approximation,3.4,2.0736441353327724,1.582370774882842,5.217629225117157,5,-0.20389942552034418,0.31894301675127684,-0.48346530595099013,0.07566645491030177,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Age,linear_shap_approximation,3.4,2.4083189157584592,1.2890153956032742,5.510984604396725,5,-0.2225527573879698,0.3287523784721808,-0.5107169224711554,0.06561140769521578,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.015335603501621142,0.3008484707403093,-0.2790409150504789,0.2483697080472366,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Age,linear_shap_approximation,3.4,2.4083189157584592,1.2890153956032742,5.510984604396725,5,-0.2225527573879698,0.3287523784721808,-0.5107169224711554,0.06561140769521578,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.015335603501621142,0.3008484707403093,-0.2790409150504789,0.2483697080472366,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Age,linear_shap_approximation,3.4,2.4083189157584592,1.2890153956032742,5.510984604396725,5,-0.2222804010498476,0.32795292446159713,-0.5097438137961137,0.06518301169641844,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.014949780395338974,0.30100809269499795,-0.27879500675641966,0.24889544596574173,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Age,linear_shap_approximation,3.4,2.4083189157584592,1.2890153956032742,5.510984604396725,5,-0.2222804010498476,0.32795292446159713,-0.5097438137961137,0.06518301169641844,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,HighChol,linear_shap_approximation,3.4,0.8944271909999159,2.616,4.184,5,-0.014949780395338974,0.30100809269499795,-0.27879500675641966,0.24889544596574173,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08804048860145545,0.10773010376040071,-0.0063891108092383325,0.18247008801214926,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08804048860145545,0.10773010376040071,-0.0063891108092383325,0.18247008801214926,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08800139451291791,0.10760330796518704,-0.006317063482971175,0.182319852508807,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08800139451291791,0.10760330796518704,-0.006317063482971175,0.182319852508807,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08991260097930735,0.11258923366875172,-0.008776213587723888,0.18860141554633858,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08991260097930735,0.11258923366875172,-0.008776213587723888,0.18860141554633858,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.09062371381221972,0.11286831760378542,-0.008309728609675618,0.18955715623411507,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.09062371381221972,0.11286831760378542,-0.008309728609675618,0.18955715623411507,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08243833927553107,0.11081168270990095,-0.014692383178735766,0.17956906172979792,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08243833927553107,0.11081168270990095,-0.014692383178735766,0.17956906172979792,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08248350362219396,0.1106895260635614,-0.014540143810546372,0.1795071510549343,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08248350362219396,0.1106895260635614,-0.014540143810546372,0.1795071510549343,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08948805379032296,0.10456544173191155,-0.0021675970471372874,0.1811437046277832,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08948805379032296,0.10456544173191155,-0.0021675970471372874,0.1811437046277832,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08945995443409153,0.10441553268156742,-0.002064295327180027,0.1809842041953631,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.2,0.4472135954999579,4.808,5.5920000000000005,5,0.08945995443409153,0.10441553268156742,-0.002064295327180027,0.1809842041953631,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.0919029696108766,0.1111310785817028,-0.005507715668774282,0.18931365489052748,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.0919029696108766,0.1111310785817028,-0.005507715668774282,0.18931365489052748,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.09180548271577696,0.11100134050045425,-0.0054914821216486,0.18910244755320252,5
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.09180548271577696,0.11100134050045425,-0.0054914821216486,0.18910244755320252,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07608381639994091,0.09611796461038376,-0.008167294269332062,0.16033492706921387,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07608381639994091,0.09611796461038376,-0.008167294269332062,0.16033492706921387,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07597613525470286,0.09594295139336662,-0.008121569566087297,0.16007384007549302,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07597613525470286,0.09594295139336662,-0.008121569566087297,0.16007384007549302,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.08719514661888211,0.11217198088786427,-0.011127929760057997,0.18551822299782222,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.08719514661888211,0.11217198088786427,-0.011127929760057997,0.18551822299782222,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.08704557386749796,0.1119391066276401,-0.011073379222422228,0.18516452695741814,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.08704557386749796,0.1119391066276401,-0.011073379222422228,0.18516452695741814,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07054723198368809,0.10169683406646832,-0.018593973371414593,0.1596884373387908,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07054723198368809,0.10169683406646832,-0.018593973371414593,0.1596884373387908,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07037848240332914,0.10150013781669823,-0.018590311087094705,0.15934727589375297,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,Sex,linear_shap_approximation,5.4,0.5477225575051662,4.919900010414497,5.880099989585504,5,0.07037848240332914,0.10150013781669823,-0.018590311087094705,0.15934727589375297,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.16037075995355074,0.17661951393645461,-0.31518458976498526,-0.005556930142116223,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.16037075995355074,0.17661951393645461,-0.31518458976498526,-0.005556930142116223,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.16027979652388208,0.1764689638209089,-0.31496166334070336,-0.0055979297070608,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.16027979652388208,0.1764689638209089,-0.31496166334070336,-0.0055979297070608,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.15004231704645105,0.16248843822736905,-0.29246971287264667,-0.007614921220255394,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.15004231704645105,0.16248843822736905,-0.29246971287264667,-0.007614921220255394,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.15000185067823843,0.16240047912644937,-0.2923521469531068,-0.007651554403370064,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,5.8,3.5637059362410923,2.6762740197001915,8.923725980299809,5,-0.15000185067823843,0.16240047912644937,-0.2923521469531068,-0.007651554403370064,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,6.0,4.06201920231798,2.4394831835813497,9.56051681641865,5,-0.149380745340291,0.16634402181598945,-0.2951877091893451,-0.0035737814912369104,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,6.0,4.06201920231798,2.4394831835813497,9.56051681641865,5,-0.149380745340291,0.16634402181598945,-0.2951877091893451,-0.0035737814912369104,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,6.0,4.06201920231798,2.4394831835813497,9.56051681641865,5,-0.14926973095200494,0.1661774984498365,-0.29493073063496744,-0.0036087312690424034,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,6.0,4.06201920231798,2.4394831835813497,9.56051681641865,5,-0.14926973095200494,0.1661774984498365,-0.29493073063496744,-0.0036087312690424034,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,BMI,linear_shap_approximation,6.0,3.872983346207417,2.6051804171650006,9.394819582835,5,-0.16189221044543256,0.17944087563088967,-0.3191790728197124,-0.004605348071152704,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,BMI,linear_shap_approximation,6.0,3.872983346207417,2.6051804171650006,9.394819582835,5,-0.16189221044543256,0.17944087563088967,-0.3191790728197124,-0.004605348071152704,5
